rfq_id,timestamp,bond_name,tenor,coupon,mid_price_cbbt,spread_price_cbbt,best_bid_mts,best_ask_mts,ytm,dv01,tier,side,volume_meur,num_dealers,quoted_price,won,closed_away,cover_price
RFQ_0479,2025-11-10 07:42:29,ESP 10Y,10,3.5,99.1567,0.18514,99.0657,99.2303,3.6019,0.08229,2,1,8.5,12,99.2299,0,0,
RFQ_0480,2025-11-10 07:52:56,ESP 5Y,5,3.25,99.4657,0.09278,99.4306,99.5208,3.3679,0.04507,3,2,3.05,3,99.4345,0,1,99.4413
RFQ_0481,2025-11-11 00:02:45,ESP 5Y,5,3.25,99.3994,0.10742,99.3494,99.4396,3.3826,0.04507,2,1,2.05,8,99.4144,0,1,99.4094
RFQ_0482,2025-11-11 00:10:01,ESP 5Y,5,3.25,99.4346,0.09667,99.3867,99.4769,3.3748,0.04507,2,1,3.11,5,99.461,0,0,
RFQ_0483,2025-11-11 00:10:19,ESP 10Y,10,3.5,99.1353,0.1021,99.0642,99.2288,3.6045,0.08229,2,1,25.48,2,99.1532,0,0,
RFQ_0484,2025-11-11 00:15:40,ESP 10Y,10,3.5,99.1477,0.15593,99.0658,99.2304,3.603,0.08229,3,2,1.75,8,99.1155,0,1,99.1183
RFQ_0485,2025-11-11 00:20:50,ESP 10Y,10,3.5,99.1584,0.16635,99.0975,99.2621,3.6017,0.08229,2,1,7.38,3,99.1879,0,1,99.1789
RFQ_0486,2025-11-11 00:23:38,ESP 10Y,10,3.5,99.2145,0.13958,99.1297,99.2943,3.5949,0.08229,1,2,15.51,8,99.1944,0,1,99.2088
RFQ_0487,2025-11-11 00:33:28,ESP 30Y,30,4.0,101.9215,0.27495,101.7316,102.0856,3.8904,0.17696,1,1,16.32,12,101.9292,1,0,
RFQ_0488,2025-11-11 00:41:52,ESP 30Y,30,4.0,101.8577,0.25615,101.7165,102.0705,3.8939,0.17696,3,2,1.14,4,101.7429,0,1,101.7456
RFQ_0489,2025-11-11 01:06:57,ESP 10Y,10,3.5,99.1449,0.1808,99.0717,99.2363,3.6034,0.08229,2,2,9.67,3,99.0909,0,1,99.0947
RFQ_0490,2025-11-11 01:10:49,ESP 10Y,10,3.5,99.1503,0.16583,99.0656,99.2302,3.6027,0.08229,2,2,10.64,2,99.1124,0,0,
RFQ_0491,2025-11-11 01:21:54,ESP 10Y,10,3.5,99.1293,0.10879,99.0547,99.2193,3.6053,0.08229,2,2,8.58,2,99.0966,0,1,99.1108
RFQ_0492,2025-11-11 01:25:06,ESP 2Y,2,2.75,99.4827,0.03935,99.4635,99.5017,3.0204,0.01906,2,2,2.55,7,99.4711,0,0,
RFQ_0493,2025-11-11 01:30:02,ESP 10Y,10,3.5,99.1626,0.14512,99.0631,99.2277,3.6012,0.08229,3,1,0.71,5,99.2276,0,0,
RFQ_0494,2025-11-11 01:34:56,ESP 5Y,5,3.25,99.3875,0.09569,99.3456,99.4358,3.3852,0.04507,3,1,2.12,7,99.4137,0,1,99.4083
RFQ_0495,2025-11-11 01:38:48,ESP 5Y,5,3.25,99.3871,0.09723,99.3485,99.4387,3.3853,0.04507,3,2,2.28,15,99.3503,0,1,99.3511
RFQ_0496,2025-11-11 01:43:11,ESP 15Y,15,3.75,99.5984,0.25371,99.477,99.7016,3.7856,0.11228,2,1,15.5,10,99.648,0,1,99.6309
RFQ_0497,2025-11-11 01:49:27,ESP 30Y,30,4.0,101.8379,0.20856,101.6812,102.0352,3.8951,0.17696,2,1,3.0,1,101.894,1,0,
RFQ_0498,2025-11-11 01:50:20,ESP 15Y,15,3.75,99.6314,0.11342,99.5393,99.7639,3.7827,0.11228,3,1,5.14,15,99.7619,0,1,99.7455
RFQ_0499,2025-11-11 01:55:09,ESP 5Y,5,3.25,99.4268,0.08585,99.3718,99.462,3.3765,0.04507,2,2,41.66,10,99.4154,0,0,
RFQ_0500,2025-11-11 02:11:12,ESP 2Y,2,2.75,99.4754,0.04222,99.4533,99.4915,3.0243,0.01906,3,1,2.82,8,99.4892,0,1,99.4884
RFQ_0501,2025-11-11 02:21:58,ESP 30Y,30,4.0,101.839,0.34522,101.6505,102.0045,3.895,0.17696,3,2,3.46,15,101.7191,0,1,101.7524
RFQ_0502,2025-11-11 02:25:26,ESP 5Y,5,3.25,99.4313,0.07034,99.4039,99.4941,3.3755,0.04507,3,1,6.31,7,99.4699,0,0,
RFQ_0503,2025-11-11 02:33:32,ESP 15Y,15,3.75,99.6556,0.13553,99.5307,99.7553,3.7805,0.11228,1,2,32.21,12,99.6462,0,1,99.6758
RFQ_0504,2025-11-11 02:42:51,ESP 15Y,15,3.75,99.6673,0.21348,99.5501,99.7747,3.7795,0.11228,3,2,4.36,7,99.6331,0,1,99.6362
RFQ_0505,2025-11-11 02:49:55,ESP 5Y,5,3.25,99.4151,0.07099,99.3672,99.4574,3.3791,0.04507,2,1,3.58,15,99.4424,0,0,
RFQ_0506,2025-11-11 02:50:35,ESP 30Y,30,4.0,101.8834,0.23344,101.7208,102.0748,3.8925,0.17696,3,2,6.27,3,101.7972,0,1,101.8285
RFQ_0507,2025-11-11 02:53:52,ESP 15Y,15,3.75,99.5947,0.26368,99.468,99.6926,3.7859,0.11228,2,1,5.02,8,99.6123,0,1,99.6004
RFQ_0508,2025-11-11 03:05:59,ESP 10Y,10,3.5,99.1724,0.1997,99.1031,99.2677,3.6,0.08229,1,2,13.37,3,99.1735,1,0,
RFQ_0509,2025-11-11 03:10:24,ESP 15Y,15,3.75,99.6352,0.12775,99.5344,99.759,3.7823,0.11228,2,1,8.42,10,99.7145,0,1,99.7045
RFQ_0510,2025-11-11 03:23:47,ESP 30Y,30,4.0,101.8837,0.42021,101.6904,102.0444,3.8925,0.17696,3,1,2.76,10,101.8967,0,0,
RFQ_0511,2025-11-11 03:37:46,ESP 10Y,10,3.5,99.1688,0.11447,99.0632,99.2278,3.6005,0.08229,3,1,2.87,12,99.2151,0,1,99.2009
RFQ_0512,2025-11-11 03:38:44,ESP 10Y,10,3.5,99.123,0.12149,99.0402,99.2048,3.606,0.08229,3,1,3.55,10,99.1983,0,1,99.1759
RFQ_0513,2025-11-11 03:42:14,ESP 10Y,10,3.5,99.1442,0.13596,99.0678,99.2324,3.6034,0.08229,2,1,10.35,4,99.2054,0,1,99.1803
RFQ_0514,2025-11-11 03:49:03,ESP 5Y,5,3.25,99.4042,0.06973,99.3547,99.4449,3.3815,0.04507,2,1,5.47,7,99.4157,0,1,99.4072
RFQ_0515,2025-11-11 03:49:23,ESP 30Y,30,4.0,101.8623,0.4166,101.6466,102.0006,3.8937,0.17696,2,2,11.51,2,101.7688,0,1,101.7919
RFQ_0516,2025-11-11 04:00:13,ESP 5Y,5,3.25,99.4151,0.08561,99.3699,99.4601,3.3791,0.04507,3,2,1.48,1,99.37,1,0,
RFQ_0517,2025-11-11 04:00:16,ESP 5Y,5,3.25,99.4292,0.08799,99.3762,99.4664,3.376,0.04507,2,2,5.34,5,99.4159,0,1,99.4264
RFQ_0518,2025-11-11 04:07:44,ESP 10Y,10,3.5,99.1157,0.17362,99.0399,99.2045,3.6069,0.08229,3,1,2.97,7,99.1876,0,1,99.1758
RFQ_0519,2025-11-11 04:13:34,ESP 2Y,2,2.75,99.4836,0.01922,99.4696,99.5078,3.02,0.01906,2,2,5.68,5,99.4697,0,1,99.4749
RFQ_0520,2025-11-11 04:14:07,ESP 10Y,10,3.5,99.1118,0.10839,99.0253,99.1899,3.6074,0.08229,3,1,3.92,7,99.1898,0,1,99.1684
RFQ_0521,2025-11-11 04:14:39,ESP 2Y,2,2.75,99.4782,0.04355,99.46,99.4982,3.0228,0.01906,1,1,14.07,7,99.4784,0,0,
RFQ_0522,2025-11-11 04:17:20,ESP 5Y,5,3.25,99.4092,0.09977,99.3584,99.4486,3.3804,0.04507,3,1,3.12,7,99.4479,0,1,99.4473
RFQ_0523,2025-11-11 04:17:33,ESP 2Y,2,2.75,99.4715,0.02546,99.4494,99.4876,3.0263,0.01906,3,2,2.24,8,99.4541,0,1,99.4581
RFQ_0524,2025-11-11 04:18:43,ESP 10Y,10,3.5,99.1387,0.15066,99.0746,99.2392,3.6041,0.08229,3,2,3.28,2,99.0934,1,0,
RFQ_0525,2025-11-11 04:23:10,ESP 2Y,2,2.75,99.4788,0.04469,99.4603,99.4985,3.0225,0.01906,3,2,2.67,5,99.4689,0,0,
RFQ_0526,2025-11-11 04:35:06,ESP 10Y,10,3.5,99.1639,0.17388,99.05,99.2146,3.601,0.08229,3,2,3.47,6,99.1297,1,0,
RFQ_0527,2025-11-11 04:56:38,ESP 5Y,5,3.25,99.4116,0.10384,99.3693,99.4595,3.3799,0.04507,2,1,15.29,1,99.4257,1,0,
RFQ_0528,2025-11-11 05:00:26,ESP 5Y,5,3.25,99.4401,0.10504,99.393,99.4832,3.3736,0.04507,3,1,4.74,2,99.4831,0,1,99.477
RFQ_0529,2025-11-11 05:04:43,ESP 2Y,2,2.75,99.4833,0.02985,99.4673,99.5055,3.0201,0.01906,3,1,6.56,2,99.5001,0,0,
RFQ_0530,2025-11-11 05:18:29,ESP 5Y,5,3.25,99.3943,0.08456,99.3441,99.4343,3.3837,0.04507,3,1,3.71,7,99.4342,0,1,99.4255
RFQ_0531,2025-11-11 05:20:29,ESP 5Y,5,3.25,99.4323,0.07406,99.3842,99.4744,3.3753,0.04507,2,1,31.23,12,99.4522,0,1,99.4458
RFQ_0532,2025-11-11 05:26:49,ESP 15Y,15,3.75,99.6656,0.27145,99.5488,99.7734,3.7796,0.11228,1,2,20.17,8,99.6828,0,0,
RFQ_0533,2025-11-11 05:34:30,ESP 10Y,10,3.5,99.1283,0.12388,99.0561,99.2207,3.6054,0.08229,2,1,6.06,2,99.1409,0,1,99.1309
RFQ_0534,2025-11-11 05:36:07,ESP 15Y,15,3.75,99.5656,0.20124,99.4466,99.6712,3.7885,0.11228,2,2,8.63,10,99.5349,0,1,99.5403
RFQ_0535,2025-11-11 05:41:38,ESP 2Y,2,2.75,99.4749,0.04269,99.4583,99.4965,3.0245,0.01906,1,2,42.69,2,99.476,0,0,
RFQ_0536,2025-11-11 05:46:50,ESP 10Y,10,3.5,99.0943,0.16372,99.0113,99.1759,3.6095,0.08229,2,2,3.99,6,99.0611,0,1,99.0706
RFQ_0537,2025-11-11 05:50:53,ESP 10Y,10,3.5,99.1097,0.10289,99.0146,99.1792,3.6076,0.08229,2,2,7.71,10,99.1074,0,1,99.1249
RFQ_0538,2025-11-11 05:54:23,ESP 30Y,30,4.0,101.8614,0.28046,101.6612,102.0152,3.8937,0.17696,3,2,2.87,6,101.7456,0,0,
RFQ_0539,2025-11-11 06:07:53,ESP 5Y,5,3.25,99.4198,0.08548,99.3764,99.4666,3.3781,0.04507,1,1,22.66,2,99.4234,0,0,
RFQ_0540,2025-11-11 06:13:04,ESP 30Y,30,4.0,101.8393,0.24952,101.6498,102.0038,3.895,0.17696,2,2,15.79,2,101.7268,0,1,101.7494
RFQ_0541,2025-11-11 06:16:05,ESP 30Y,30,4.0,101.8242,0.25612,101.6215,101.9755,3.8958,0.17696,2,2,6.36,6,101.7239,0,1,101.7517
RFQ_0542,2025-11-11 06:21:51,ESP 10Y,10,3.5,99.1277,0.13096,99.0336,99.1982,3.6054,0.08229,2,2,17.51,3,99.0952,0,1,99.0997
RFQ_0543,2025-11-11 06:29:22,ESP 10Y,10,3.5,99.1409,0.11923,99.0473,99.2119,3.6038,0.08229,2,2,2.57,15,99.1204,0,0,
RFQ_0544,2025-11-11 06:39:41,ESP 10Y,10,3.5,99.1156,0.19799,99.0192,99.1838,3.6069,0.08229,2,1,7.12,7,99.167,0,1,99.1603
RFQ_0545,2025-11-11 06:40:55,ESP 10Y,10,3.5,99.1459,0.12973,99.0712,99.2358,3.6032,0.08229,1,1,13.5,8,99.1566,0,1,99.1517
RFQ_0546,2025-11-11 06:41:44,ESP 15Y,15,3.75,99.6053,0.15666,99.471,99.6956,3.785,0.11228,2,1,17.06,1,99.6282,1,0,
RFQ_0547,2025-11-11 07:05:30,ESP 5Y,5,3.25,99.4089,0.08843,99.3543,99.4445,3.3805,0.04507,2,1,23.4,15,99.4204,0,1,99.4174
RFQ_0548,2025-11-11 07:07:56,ESP 2Y,2,2.75,99.4818,0.03678,99.4683,99.5065,3.0209,0.01906,2,2,4.16,3,99.4758,0,0,
RFQ_0549,2025-11-11 07:09:58,ESP 15Y,15,3.75,99.5794,0.23402,99.5007,99.7253,3.7873,0.11228,3,1,2.27,3,99.7078,0,0,
RFQ_0550,2025-11-11 07:10:37,ESP 10Y,10,3.5,99.0815,0.1908,99.0043,99.1689,3.6111,0.08229,3,2,3.11,6,99.0708,0,1,99.0859
RFQ_0551,2025-11-11 07:12:55,ESP 10Y,10,3.5,99.1433,0.19066,99.0706,99.2352,3.6035,0.08229,2,2,30.96,4,99.1117,0,0,
RFQ_0552,2025-11-11 07:17:30,ESP 30Y,30,4.0,101.783,0.35475,101.646,102.0,3.8982,0.17696,3,1,0.86,12,101.8108,0,1,101.7802
RFQ_0553,2025-11-11 07:17:49,ESP 5Y,5,3.25,99.4028,0.0614,99.3682,99.4584,3.3818,0.04507,2,2,22.33,7,99.3905,0,0,
RFQ_0554,2025-11-11 07:18:30,ESP 15Y,15,3.75,99.6382,0.209,99.5426,99.7672,3.782,0.11228,2,1,6.74,10,99.6574,0,0,
RFQ_0555,2025-11-11 07:24:36,ESP 2Y,2,2.75,99.4861,0.04615,99.4696,99.5078,3.0186,0.01906,2,2,11.9,4,99.4717,0,1,99.472
RFQ_0556,2025-11-11 07:40:46,ESP 15Y,15,3.75,99.5758,0.15862,99.4829,99.7075,3.7876,0.11228,2,1,8.27,6,99.637,0,1,99.6004
RFQ_0557,2025-11-11 07:41:32,ESP 10Y,10,3.5,99.0825,0.09825,99.0027,99.1673,3.6109,0.08229,3,1,1.17,7,99.1285,0,1,99.1165
RFQ_0558,2025-11-11 07:42:56,ESP 15Y,15,3.75,99.6473,0.21058,99.5584,99.783,3.7812,0.11228,2,1,18.49,8,99.7482,0,1,99.7164
RFQ_0559,2025-11-11 07:46:15,ESP 2Y,2,2.75,99.4623,0.0462,99.4454,99.4836,3.0311,0.01906,2,1,23.94,12,99.4675,0,1,99.4626
RFQ_0560,2025-11-11 07:51:27,ESP 10Y,10,3.5,99.1398,0.14941,99.0638,99.2284,3.604,0.08229,1,2,13.94,6,99.1465,1,0,
RFQ_0561,2025-11-12 00:10:35,ESP 10Y,10,3.5,99.1751,0.09592,99.0812,99.2458,3.5997,0.08229,3,1,1.88,2,99.2219,0,1,99.2048
RFQ_0562,2025-11-12 00:15:58,ESP 15Y,15,3.75,99.6512,0.26667,99.5189,99.7435,3.7809,0.11228,3,1,1.35,7,99.7177,0,1,99.7051
RFQ_0563,2025-11-12 00:18:14,ESP 5Y,5,3.25,99.4456,0.09505,99.4157,99.5059,3.3723,0.04507,1,2,18.61,2,99.4417,0,1,99.4483
RFQ_0564,2025-11-12 00:30:12,ESP 30Y,30,4.0,101.8992,0.28696,101.7091,102.0631,3.8916,0.17696,2,2,15.37,4,101.8237,0,0,
RFQ_0565,2025-11-12 00:37:57,ESP 30Y,30,4.0,101.9822,0.33439,101.8003,102.1543,3.8869,0.17696,2,1,8.32,4,102.0229,0,1,101.9688
RFQ_0566,2025-11-12 00:38:58,ESP 5Y,5,3.25,99.4163,0.09387,99.3788,99.469,3.3788,0.04507,3,1,4.73,6,99.4531,0,0,
RFQ_0567,2025-11-12 00:45:05,ESP 30Y,30,4.0,102.0068,0.26697,101.8259,102.1799,3.8856,0.17696,2,1,2.7,15,102.0816,0,0,
RFQ_0568,2025-11-12 00:54:34,ESP 15Y,15,3.75,99.6354,0.20317,99.5051,99.7297,3.7823,0.11228,3,2,3.86,7,99.5588,0,1,99.5772
RFQ_0569,2025-11-12 01:10:52,ESP 10Y,10,3.5,99.1596,0.12541,99.127,99.2916,3.6016,0.08229,2,1,4.44,8,99.1837,0,0,
RFQ_0570,2025-11-12 01:14:17,ESP 30Y,30,4.0,101.9873,0.35172,101.769,102.123,3.8867,0.17696,3,1,3.08,5,102.1229,0,1,102.0878
RFQ_0571,2025-11-12 01:15:20,ESP 30Y,30,4.0,101.9309,0.24781,101.7914,102.1454,3.8898,0.17696,2,2,3.35,15,101.9024,0,1,101.9398
RFQ_0572,2025-11-12 01:15:24,ESP 30Y,30,4.0,101.9787,0.36984,101.8461,102.2001,3.8871,0.17696,3,2,1.3,4,101.8462,0,1,101.8594
RFQ_0573,2025-11-12 01:17:10,ESP 15Y,15,3.75,99.6065,0.25518,99.5372,99.7618,3.7849,0.11228,1,2,25.56,2,99.5373,0,0,
RFQ_0574,2025-11-12 01:17:43,ESP 10Y,10,3.5,99.1547,0.11677,99.0763,99.2409,3.6022,0.08229,2,2,12.21,12,99.1216,0,1,99.1273
RFQ_0575,2025-11-12 01:19:20,ESP 5Y,5,3.25,99.4283,0.08222,99.3899,99.4801,3.3762,0.04507,2,1,7.6,5,99.422,0,1,99.4166
RFQ_0576,2025-11-12 01:25:02,ESP 15Y,15,3.75,99.638,0.14745,99.5235,99.7481,3.7821,0.11228,3,2,2.16,2,99.5382,0,0,
RFQ_0577,2025-11-12 01:27:29,ESP 5Y,5,3.25,99.4415,0.09763,99.3929,99.4831,3.3733,0.04507,3,2,0.96,2,99.393,0,0,
RFQ_0578,2025-11-12 01:32:07,ESP 10Y,10,3.5,99.1908,0.10295,99.1092,99.2738,3.5978,0.08229,2,2,22.98,6,99.1399,0,1,99.1558
RFQ_0579,2025-11-12 01:32:28,ESP 5Y,5,3.25,99.4116,0.06297,99.3637,99.4539,3.3799,0.04507,3,1,1.45,2,99.4522,0,1,99.448
RFQ_0580,2025-11-12 01:33:44,ESP 5Y,5,3.25,99.4495,0.073,99.4184,99.5086,3.3715,0.04507,2,1,19.17,8,99.4557,0,1,99.4489
RFQ_0581,2025-11-12 01:38:31,ESP 10Y,10,3.5,99.1826,0.08293,99.1018,99.2664,3.5988,0.08229,1,1,24.36,3,99.1887,0,1,99.1855
RFQ_0582,2025-11-12 01:39:19,ESP 10Y,10,3.5,99.172,0.16376,99.0937,99.2583,3.6001,0.08229,3,2,5.47,5,99.1198,0,1,99.1282
RFQ_0583,2025-11-12 01:56:24,ESP 30Y,30,4.0,101.8986,0.23283,101.6848,102.0388,3.8916,0.17696,1,2,13.04,2,101.8968,1,0,
RFQ_0584,2025-11-12 01:57:02,ESP 30Y,30,4.0,102.0876,0.28725,101.8887,102.2427,3.881,0.17696,3,1,3.55,8,102.1863,0,0,
RFQ_0585,2025-11-12 02:00:44,ESP 5Y,5,3.25,99.4512,0.08596,99.4172,99.5074,3.3711,0.04507,2,1,1.95,10,99.4722,0,1,99.472
RFQ_0586,2025-11-12 02:08:12,ESP 30Y,30,4.0,102.0087,0.2827,101.8223,102.1763,3.8854,0.17696,3,2,2.26,10,101.9378,0,1,101.9484
RFQ_0587,2025-11-12 02:15:50,ESP 5Y,5,3.25,99.4422,0.07544,99.395,99.4852,3.3731,0.04507,3,1,3.99,3,99.4713,0,1,99.4608
RFQ_0588,2025-11-12 02:22:29,ESP 30Y,30,4.0,101.9669,0.30758,101.8143,102.1683,3.8878,0.17696,3,1,1.05,5,102.1186,0,0,
RFQ_0589,2025-11-12 02:29:34,ESP 10Y,10,3.5,99.167,0.15344,99.0694,99.234,3.6007,0.08229,3,1,10.86,5,99.1914,0,1,99.189
RFQ_0590,2025-11-12 02:34:16,ESP 10Y,10,3.5,99.1451,0.11287,99.0809,99.2455,3.6033,0.08229,3,1,7.98,15,99.1754,0,1,99.1715
RFQ_0591,2025-11-12 03:05:28,ESP 15Y,15,3.75,99.6538,0.14897,99.5469,99.7715,3.7807,0.11228,2,2,15.87,2,99.6122,0,1,99.6458
RFQ_0592,2025-11-12 03:05:40,ESP 5Y,5,3.25,99.4365,0.08343,99.4,99.4902,3.3744,0.04507,1,2,29.46,15,99.4277,0,1,99.4282
RFQ_0593,2025-11-12 03:08:41,ESP 5Y,5,3.25,99.452,0.09593,99.3952,99.4854,3.3709,0.04507,3,2,1.69,5,99.4122,0,1,99.4168
RFQ_0594,2025-11-12 03:11:10,ESP 30Y,30,4.0,102.0174,0.25363,101.8458,102.1998,3.885,0.17696,2,1,1.94,1,102.047,1,0,
RFQ_0595,2025-11-12 03:12:29,ESP 30Y,30,4.0,101.9531,0.19795,101.744,102.098,3.8886,0.17696,3,2,1.53,10,101.8763,0,1,101.8827
RFQ_0596,2025-11-12 03:12:37,ESP 10Y,10,3.5,99.1613,0.099,99.0859,99.2505,3.6014,0.08229,2,1,23.95,12,99.1739,0,0,
RFQ_0597,2025-11-12 03:19:10,ESP 15Y,15,3.75,99.6055,0.21788,99.4891,99.7137,3.785,0.11228,1,1,17.13,12,99.6352,0,1,99.6325
RFQ_0598,2025-11-12 03:24:08,ESP 5Y,5,3.25,99.44,0.05221,99.3784,99.4686,3.3736,0.04507,2,2,6.59,5,99.4159,0,1,99.4217
RFQ_0599,2025-11-12 03:29:29,ESP 15Y,15,3.75,99.5899,0.23752,99.4935,99.7181,3.7863,0.11228,3,2,1.11,10,99.5207,0,1,99.5307
RFQ_0600,2025-11-12 03:35:20,ESP 5Y,5,3.25,99.4397,0.07895,99.3843,99.4745,3.3737,0.04507,3,1,8.05,5,99.4709,0,1,99.4553
RFQ_0601,2025-11-12 03:37:34,ESP 5Y,5,3.25,99.4447,0.06295,99.4134,99.5036,3.3725,0.04507,1,2,12.56,2,99.4352,1,0,
RFQ_0602,2025-11-12 03:38:13,ESP 10Y,10,3.5,99.1626,0.11668,99.0895,99.2541,3.6012,0.08229,3,1,2.07,8,99.1926,0,1,99.1867
RFQ_0603,2025-11-12 03:41:33,ESP 15Y,15,3.75,99.592,0.27949,99.4868,99.7114,3.7861,0.11228,2,2,6.88,6,99.551,0,0,
RFQ_0604,2025-11-12 03:48:18,ESP 5Y,5,3.25,99.4311,0.0505,99.3795,99.4697,3.3756,0.04507,2,2,12.69,10,99.3995,0,1,99.4107
RFQ_0605,2025-11-12 03:54:26,ESP 10Y,10,3.5,99.1728,0.08952,99.0834,99.248,3.6,0.08229,3,1,4.43,3,99.2355,0,0,
RFQ_0606,2025-11-12 04:03:14,ESP 30Y,30,4.0,101.9484,0.27231,101.7712,102.1252,3.8888,0.17696,2,1,7.08,6,102.0123,0,1,101.9806
RFQ_0607,2025-11-12 04:16:22,ESP 5Y,5,3.25,99.4365,0.10086,99.392,99.4822,3.3744,0.04507,2,1,4.33,1,99.457,1,0,
RFQ_0608,2025-11-12 04:23:48,ESP 15Y,15,3.75,99.6154,0.23882,99.4992,99.7238,3.7841,0.11228,3,2,1.47,7,99.5713,0,1,99.598
RFQ_0609,2025-11-12 04:32:06,ESP 30Y,30,4.0,101.9779,0.36843,101.8356,102.1896,3.8872,0.17696,1,2,40.07,2,101.9917,1,0,
RFQ_0610,2025-11-12 04:34:08,ESP 15Y,15,3.75,99.5836,0.23465,99.4823,99.7069,3.7869,0.11228,3,1,6.15,8,99.6189,0,0,
RFQ_0611,2025-11-12 04:39:42,ESP 10Y,10,3.5,99.1858,0.16488,99.1109,99.2755,3.5984,0.08229,2,2,17.9,2,99.1502,0,1,99.1656
RFQ_0612,2025-11-12 04:46:03,ESP 2Y,2,2.75,99.4821,0.02164,99.4638,99.502,3.0207,0.01906,2,2,0.92,6,99.4725,0,0,
RFQ_0613,2025-11-12 05:05:57,ESP 10Y,10,3.5,99.1741,0.18987,99.0973,99.2619,3.5998,0.08229,1,2,16.39,8,99.1599,1,0,
RFQ_0614,2025-11-12 05:11:05,ESP 15Y,15,3.75,99.5844,0.22924,99.4611,99.6857,3.7868,0.11228,1,1,25.17,7,99.6105,0,0,
RFQ_0615,2025-11-12 05:11:52,ESP 30Y,30,4.0,102.0085,0.39575,101.8291,102.1831,3.8855,0.17696,2,2,6.59,1,101.9165,1,0,
RFQ_0616,2025-11-12 05:14:27,ESP 10Y,10,3.5,99.1818,0.19738,99.1153,99.2799,3.5989,0.08229,1,2,8.81,12,99.1736,0,1,99.1753
RFQ_0617,2025-11-12 05:14:35,ESP 10Y,10,3.5,99.1872,0.18599,99.071,99.2356,3.5982,0.08229,3,2,7.96,8,99.17,0,1,99.1823
RFQ_0618,2025-11-12 05:24:22,ESP 15Y,15,3.75,99.6084,0.11678,99.4763,99.7009,3.7847,0.11228,1,2,46.25,1,99.6306,1,0,
RFQ_0619,2025-11-12 05:38:37,ESP 5Y,5,3.25,99.4496,0.09212,99.4021,99.4923,3.3715,0.04507,2,2,5.58,12,99.4166,0,0,
RFQ_0620,2025-11-12 05:39:03,ESP 15Y,15,3.75,99.6864,0.17857,99.552,99.7766,3.7778,0.11228,2,1,3.46,4,99.7277,0,0,
RFQ_0621,2025-11-12 05:58:44,ESP 10Y,10,3.5,99.1986,0.08315,99.1072,99.2718,3.5968,0.08229,2,1,22.71,8,99.2069,0,1,99.1867
RFQ_0622,2025-11-12 05:59:22,ESP 15Y,15,3.75,99.6297,0.11668,99.5147,99.7393,3.7828,0.11228,3,2,1.88,7,99.5347,0,0,
RFQ_0623,2025-11-12 06:04:45,ESP 5Y,5,3.25,99.4184,0.08984,99.3701,99.4603,3.3784,0.04507,2,2,12.25,3,99.3937,0,1,99.4001
RFQ_0624,2025-11-12 06:10:12,ESP 30Y,30,4.0,101.918,0.25814,101.761,102.115,3.8906,0.17696,1,2,9.82,2,101.9407,0,0,
RFQ_0625,2025-11-12 06:12:01,ESP 2Y,2,2.75,99.4777,0.03751,99.4588,99.497,3.0231,0.01906,3,1,3.53,10,99.492,0,1,99.4863
RFQ_0626,2025-11-12 06:20:34,ESP 5Y,5,3.25,99.436,0.06977,99.3887,99.4789,3.3745,0.04507,3,2,1.16,6,99.4221,0,1,99.4296
RFQ_0627,2025-11-12 06:20:58,ESP 15Y,15,3.75,99.6353,0.2692,99.5309,99.7555,3.7823,0.11228,3,2,3.4,6,99.5812,0,0,
RFQ_0628,2025-11-12 06:26:55,ESP 15Y,15,3.75,99.6454,0.13865,99.5327,99.7573,3.7814,0.11228,2,1,5.32,15,99.6721,0,1,99.6546
RFQ_0629,2025-11-12 06:37:56,ESP 5Y,5,3.25,99.4586,0.06332,99.4152,99.5054,3.3695,0.04507,2,1,3.23,7,99.4849,0,0,
RFQ_0630,2025-11-12 06:58:14,ESP 5Y,5,3.25,99.4532,0.06838,99.4069,99.4971,3.3707,0.04507,2,1,7.85,3,99.4688,0,1,99.4542
RFQ_0631,2025-11-12 07:02:36,ESP 15Y,15,3.75,99.5725,0.21104,99.4376,99.6622,3.7879,0.11228,3,1,2.11,12,99.6407,0,1,99.6179
RFQ_0632,2025-11-12 07:09:51,ESP 5Y,5,3.25,99.4312,0.10598,99.3968,99.487,3.3755,0.04507,2,2,17.49,15,99.4234,0,1,99.4269
RFQ_0633,2025-11-12 07:12:31,ESP 5Y,5,3.25,99.4294,0.10007,99.3751,99.4653,3.3759,0.04507,2,1,19.33,6,99.4431,0,1,99.4387
RFQ_0634,2025-11-12 07:21:03,ESP 15Y,15,3.75,99.6096,0.20196,99.5135,99.7381,3.7846,0.11228,3,2,0.9,7,99.5633,0,0,
RFQ_0635,2025-11-12 07:25:08,ESP 10Y,10,3.5,99.1492,0.09903,99.0644,99.229,3.6028,0.08229,1,1,32.66,2,99.1539,0,0,
RFQ_0636,2025-11-12 07:25:32,ESP 10Y,10,3.5,99.1282,0.13131,99.0262,99.1908,3.6054,0.08229,2,2,29.63,8,99.1222,0,1,99.1285
RFQ_0637,2025-11-12 07:25:43,ESP 10Y,10,3.5,99.1773,0.15931,99.0878,99.2524,3.5994,0.08229,3,2,4.05,2,99.1128,0,1,99.1267
