timestamp,bid_price_1,bid_size_1,bid_price_2,bid_size_2,bid_price_3,bid_size_3,bid_price_4,bid_size_4,bid_price_5,bid_size_5,bid_price_6,bid_size_6,bid_price_7,bid_size_7,bid_price_8,bid_size_8,bid_price_9,bid_size_9,bid_price_10,bid_size_10,ask_price_1,ask_size_1,ask_price_2,ask_size_2,ask_price_3,ask_size_3,ask_price_4,ask_size_4,ask_price_5,ask_size_5,ask_price_6,ask_size_6,ask_price_7,ask_size_7,ask_price_8,ask_size_8,ask_price_9,ask_size_9,ask_price_10,ask_size_10
1717212000,100104.3,1.8026,100102.18,0.8019,100099.07,1.0782,100097.56,1.1194,100092.6,3.5346,100084.73,0.3085,100075.24,1.6928,100065.93,1.278,100060.93,0.7965,100048.69,1.9996,100117.26,0.8714,100118.51,0.3837,100120.65,0.7966,100124.53,1.1473,100129.72,3.4259,100138.62,3.6475,100142.32,3.3682,100147.75,3.5844,100160.23,0.1661,100170.26,0.2871
1717212060,100112.73,0.5856,100110.22,0.8307,100107.28,0.6607,100103.21,1.5794,100097.69,1.8238,100089.9,3.8689,100087.74,1.5019,100079.95,0.1269,100078.35,0.0515,100075.88,1.2982,100124.97,0.8996,100126.31,0.4228,100130.47,0.7693,100135.98,3.9584,100143.05,3.4734,100146.13,3.1419,100148.18,3.7891,100150.01,1.324,100158.67,3.2518,100163.45,0.6897
1717212120,100120.37,1.7307,100117.86,1.7812,100113.48,0.8559,100110.25,0.4983,100105.82,2.3158,100099.53,3.9056,100095.47,2.9261,100091.99,1.0626,100087.28,0.3403,100078.47,3.4928,100126.63,1.4838,100128.04,0.2021,100132.44,0.1675,100133.51,0.8724,100139.83,0.7598,100141.67,0.8426,100148.28,2.1153,100158.72,3.0443,100163.62,1.8215,100166.77,2.023
1717212180,100124.49,1.9514,100121.75,1.0513,100118.02,0.4165,100115.64,0.6651,100112.64,3.4806,100106.45,0.5977,100097.13,2.9827,100093.48,3.5775,100090.14,0.1241,100079.88,1.816,100133.13,1.8575,100134.3,0.8914,100135.83,1.0293,100139.36,0.2221,100142.14,0.4003,100148.33,2.9307,100153.34,1.1831,100158.77,2.3803,100166.39,1.9795,100173.46,2.7278
1717212240,100112.82,0.1536,100111.75,0.569,100110.52,0.247,100108.39,2.4847,100102.73,1.5737,100100.92,2.9384,100091.57,1.0804,100088.3,3.1451,100082.96,1.1591,100073.61,2.9382,100120.02,1.0313,100122.42,0.9797,100124.49,1.818,100126.68,1.2673,100128.13,0.7575,100136.33,0.5759,100137.45,1.9037,100142.13,0.7183,100146.43,0.3171,100156.94,3.4138
1717212300,100111.33,1.0022,100109.83,0.2633,100105.97,1.1562,100100.02,3.3431,100095.6,0.6775,100093.43,0.3847,100089.54,2.9474,100083.56,2.9419,100070.18,1.0368,100062.37,1.4635,100122.17,0.7376,100124.59,1.7882,100128.3,1.7211,100133.81,2.387,100135.54,2.7463,100142.37,0.0927,100152.67,3.4265,100160.92,0.5751,100168.14,0.985,100179.52,3.8934
1717212360,100114.74,1.9119,100112.46,1.9326,100108.39,1.3737,100102.9,1.8026,100095.67,2.1124,100092.54,2.7195,100083.11,1.5702,100077.52,3.9758,100072.65,0.174,100064.37,1.3797,100121.68,0.8952,100123.59,1.9379,100127.36,0.6124,100133.21,2.0007,100138.67,1.8706,100140.87,3.867,100147.79,2.6606,100152.13,1.1602,100163.13,0.0722,100164.71,1.1392
1717212420,100115.77,0.8891,100113.45,0.0513,100111.57,0.7329,100109.15,3.4375,100103.83,3.0779,100101.59,0.3532,100098.02,3.9837,100094.85,2.345,100092.84,0.8832,100085.22,1.425,100123.83,1.2922,100125.68,1.9355,100127.02,0.5595,100129.53,1.2498,100134.19,2.7189,100137.77,2.3169,100145.27,0.806,100147.76,2.2216,100152.52,0.3515,100161.45,2.517
1717212480,100110.16,0.9019,100108.88,0.9117,100106.79,1.873,100102.22,1.8788,100098.44,1.6878,100094.16,0.1204,100087.85,3.8304,100082.22,3.0259,100073.53,1.2165,100069.13,2.0537,100123.92,1.1094,100126.05,0.622,100129.69,0.8157,100132.71,0.0338,100138.96,3.5009,100143.64,0.2268,100145.16,3.3213,100153.31,1.3406,100155.53,1.1694,100163.27,1.3319
1717212540,100115.16,1.4918,100114.05,0.4499,100112.55,1.4938,100109.07,0.9019,100103.68,3.4105,100100.27,1.2505,100089.88,0.0357,100083.54,2.7542,100081.11,0.0101,100071.66,0.4929,100126.9,0.4484,100128.85,1.6738,100131.4,0.1585,100133.01,1.6242,100140.4,3.2829,100148.13,2.1914,100156.94,2.7285,100167.39,2.4725,100173.79,2.5484,100177.38,3.276
1717212600,100126.18,1.116,100124.23,0.6156,100120.89,1.9202,100117.43,2.6741,100113.88,2.7936,100112.03,1.6734,100106.99,0.1216,100100.96,2.2612,100099.82,1.218,100089.79,3.574,100138.6,0.1331,100141.41,1.9275,100144.05,1.46,100146.44,3.9272,100149.76,3.4248,100154.79,1.4018,100162.5,1.5686,100164.19,2.6271,100169.59,2.8796,100175.34,2.8636
1717212660,100125.35,0.6407,100123.56,1.8365,100120.3,0.7842,100116.95,2.6393,100112.2,3.7104,100105.0,2.1065,100102.77,1.3031,100091.26,1.3989,100082.54,1.6211,100080.91,3.4096,100137.97,0.2383,100139.18,1.8718,100141.85,1.5318,100147.76,3.2361,100153.52,0.9541,100161.72,0.7043,100171.2,3.0257,100176.82,0.2668,100185.46,0.4668,100198.32,0.3008
1717212720,100124.0,1.8509,100122.36,1.4125,100120.04,1.9783,100116.17,0.8069,100113.53,1.7557,100110.24,0.8128,100107.7,3.2572,100097.8,0.7773,100089.53,2.5202,100079.16,0.8221,100137.4,1.7919,100139.12,0.8457,100142.03,0.1903,100143.96,2.9226,100150.88,2.5725,100155.85,3.3313,100162.27,1.9002,100167.14,2.4777,100175.12,0.5601,100177.07,1.7158
1717212780,100134.15,1.5757,100132.55,0.28,100130.75,1.2229,100128.09,0.9038,100120.98,3.6899,100117.97,2.8161,100116.32,3.4872,100104.67,0.3084,100096.48,3.4142,100082.43,2.0052,100139.93,0.1605,100142.33,0.2662,100144.97,1.8389,100147.29,0.1296,100150.49,1.0509,100154.16,3.0613,100156.49,2.1929,100165.56,3.6975,100174.85,3.5143,100179.15,0.3009
1717212840,100135.97,1.5429,100134.9,1.9631,100130.57,1.2164,100126.51,0.3316,100121.93,3.7869,100118.76,0.1765,100117.43,2.0353,100109.27,1.7317,100104.48,3.4008,100089.88,0.0956,100148.01,1.5585,100150.63,1.0917,100154.64,1.3798,100159.33,2.2145,100160.67,3.0651,100167.24,1.7246,100172.29,0.5597,100178.11,3.5896,100191.39,1.4772,100195.1,1.7517
1717212900,100133.71,0.4929,100131.22,1.7823,100127.44,1.1577,100121.48,0.0694,100115.81,3.2524,100114.19,0.5156,100111.48,0.1844,100106.63,2.6243,100102.58,1.1767,100093.09,1.92,100144.59,0.1998,100146.09,1.1101,100148.82,1.4837,100151.61,3.6613,100154.04,2.8554,100162.57,3.123,100166.35,2.618,100173.15,1.0775,100182.87,2.0187,100184.62,3.6027
1717212960,100134.68,0.4469,100133.41,1.9531,100131.6,1.4967,100129.55,1.4958,100123.24,0.5764,100114.42,2.7964,100107.24,1.8205,100104.98,2.0006,100103.56,1.1191,100097.18,3.3104,100142.48,0.5942,100144.7,1.0159,100148.72,0.8001,100149.94,0.8309,100152.14,1.73,100153.56,1.2275,100159.7,1.3977,100160.99,2.4389,100173.15,3.6916,100186.86,3.2429
1717213020,100120.25,1.667,100118.38,0.8837,100114.83,1.4841,100113.54,0.4457,100110.02,2.888,100103.6,3.4355,100093.69,1.8594,100086.39,2.2775,100078.9,0.6586,100072.56,2.9851,100128.65,0.3072,100129.68,1.6092,100134.01,0.2168,100136.26,2.1758,100139.45,1.5845,100145.38,1.4532,100152.64,3.1319,100162.55,2.4359,100165.11,2.2781,100170.6,1.0654
1717213080,100123.39,0.9596,100120.46,0.9864,100116.5,0.4748,100115.21,3.7559,100112.41,2.4452,100108.9,0.2655,100106.19,3.0662,100102.16,3.4775,100099.57,2.525,100096.51,2.4756,100132.79,0.2732,100133.87,1.3847,100137.88,1.1808,100139.09,2.8723,100140.48,2.8611,100143.56,1.0372,100151.0,3.4314,100155.89,2.8761,100164.4,1.4054,100166.48,1.7808
1717213140,100107.54,0.7742,100104.89,0.8611,100101.65,1.7579,100099.93,1.3129,100093.81,1.3466,100089.54,2.6114,100084.07,3.8943,100076.23,0.6496,100074.67,3.7219,100060.91,0.1119,100115.8,1.6257,100117.82,1.5727,100120.6,1.1839,100123.32,0.8673,100129.72,0.1401,100136.53,1.5305,100147.01,0.323,100148.86,3.7427,100152.67,2.0189,100161.71,2.1974
1717213200,100093.65,1.0791,100092.55,0.971,100089.71,0.91,100087.37,3.3457,100084.46,0.9837,100081.52,3.0729,100077.08,1.8287,100067.85,0.4705,100063.83,2.9339,100050.51,1.4539,100107.13,1.036,100109.96,1.324,100113.08,0.9255,100116.17,2.2817,100122.55,0.5099,100127.85,3.108,100132.72,2.3432,100135.24,1.0485,100139.82,1.2622,100141.97,1.6899
1717213260,100092.71,1.5567,100089.91,1.759,100088.86,0.2855,100086.54,2.2228,100079.49,2.974,100077.48,0.146,100072.38,2.7633,100060.49,0.5382,100048.66,3.6753,100035.0,1.4239,100104.03,1.136,100106.45,0.2821,100110.59,1.8018,100114.55,2.4704,100122.01,0.1905,100128.92,1.4263,100134.19,1.6414,100140.14,3.3409,100144.75,1.9137,100147.64,0.742
1717213320,100081.69,0.2134,100078.9,1.2074,100076.6,1.3163,100073.71,1.76,100069.4,2.3564,100060.84,0.3966,100057.02,1.3711,100049.81,3.5902,100041.56,3.3778,100034.59,1.298,100096.05,0.3979,100097.34,1.6373,100100.91,1.979,100102.96,2.0813,100107.7,2.4658,100109.5,1.1463,100111.62,1.1027,100117.45,3.5425,100122.06,3.6716,100136.9,3.0163
1717213380,100096.02,0.4533,100093.34,1.522,100092.25,1.81,100086.45,2.1639,100080.25,0.0366,100072.59,0.1129,100069.66,3.7678,100062.38,2.931,100054.87,3.3258,100049.74,0.4474,100102.44,1.6973,100104.33,0.8929,100106.25,1.7358,100112.21,2.9292,100113.97,1.4213,100115.6,3.1753,100123.51,1.3152,100130.09,1.1117,100138.97,2.0562,100150.85,2.8302
1717213440,100086.42,1.8681,100083.83,0.6692,100079.89,1.3392,100074.5,0.1522,100069.37,0.0418,100067.28,1.5111,100057.32,2.6967,100053.4,0.6142,100042.23,2.9369,100037.27,0.8023,100095.76,1.9041,100098.47,1.5114,100099.49,0.1812,100103.27,0.8421,100105.43,1.6785,100108.54,1.5274,100115.08,2.5545,100121.41,2.6312,100124.66,1.2074,100128.91,1.1755
1717213500,100086.65,0.7464,100084.69,0.2382,100083.29,1.7677,100078.52,1.1562,100071.22,1.3083,100064.92,0.4721,100059.5,1.2824,100057.26,2.7909,100047.45,3.097,100039.67,3.2208,100095.57,0.8534,100097.04,0.6173,100099.82,1.7851,100104.73,0.2526,100110.75,1.0538,100114.29,1.5716,100119.49,1.6007,100130.52,1.0806,100140.62,1.366,100153.08,1.241
1717213560,100099.0,0.4521,100096.75,1.8984,100093.6,0.6929,100089.58,0.0895,100083.88,3.2116,100082.16,2.8219,100072.5,3.0697,100065.41,2.6232,100057.93,1.4548,100054.15,0.6364,100105.66,1.7265,100107.12,1.6125,100111.31,0.6964,100113.38,2.936,100120.49,0.1539,100121.65,3.762,100123.63,1.5978,100129.96,0.6362,100134.73,0.9277,100146.54,0.9968
1717213620,100091.22,1.3278,100089.96,1.494,100088.01,0.2156,100086.64,2.8912,100080.69,1.6674,100079.57,3.3227,100072.82,0.6159,100063.73,3.1726,100060.3,2.4267,100054.93,1.3017,100104.06,0.0957,100105.61,0.4452,100107.53,1.3293,100110.89,1.172,100112.49,3.8679,100117.98,1.9386,100127.61,2.1375,100131.3,0.0787,100138.51,1.5806,100144.73,2.1909
1717213680,100085.48,0.8248,100084.02,0.7712,100081.04,1.3035,100078.38,3.2406,100071.04,0.3906,100068.69,3.4607,100063.03,1.0074,100060.48,2.4698,100053.56,2.8949,100044.63,0.9374,100100.24,0.5414,100101.86,0.7088,100103.39,0.6768,100107.22,1.6321,100108.25,2.7647,100115.29,3.1808,100121.48,1.2589,100129.65,1.2941,100139.51,2.0626,100152.53,3.9711
1717213740,100085.72,0.7826,100083.21,0.3661,100079.59,0.3741,100076.4,3.8879,100075.15,1.7025,100072.78,3.2146,100067.15,2.9985,100060.13,1.6036,100055.42,1.7476,100050.31,3.6887,100097.72,1.0688,100099.95,0.7747,100103.23,0.326,100106.84,0.8258,100111.83,2.8608,100116.99,1.0124,100122.39,3.7454,100133.58,2.8833,100145.24,0.55,100153.58,3.3193
1717213800,100095.24,0.1807,100092.29,0.6581,100090.63,1.4034,100086.94,1.3308,100085.54,1.8801,100083.29,1.4083,100076.98,0.9119,100069.06,3.7122,100064.63,3.2848,100051.48,2.342,100101.74,1.2678,100103.55,0.5468,100106.44,1.3358,100107.83,0.6182,100113.58,1.1271,100116.68,0.4183,100125.25,2.3534,100134.68,1.3273,100145.33,2.3728,100150.21,3.2311
1717213860,100094.87,0.3778,100092.3,1.9787,100090.98,1.6165,100089.25,0.6676,100082.57,1.3001,100074.4,0.2182,100068.54,1.7644,100060.22,1.3151,100052.97,0.478,100044.13,1.5155,100104.61,0.9752,100106.23,1.0679,100109.09,1.7724,100114.3,3.8219,100121.45,3.3361,100128.14,3.3611,100134.46,1.9655,100144.14,2.7446,100152.12,1.7473,100157.99,0.1109
1717213920,100105.92,1.4706,100104.49,1.1416,100100.0,1.8818,100097.09,0.7242,100091.23,0.0526,100086.69,2.1088,100085.64,1.2485,100083.6,1.4818,100079.43,3.687,100069.94,0.1438,100117.62,0.9835,100118.71,1.4062,100120.59,1.2693,100126.45,3.2951,100133.06,3.711,100142.04,2.5326,100147.7,1.8991,100158.32,3.0048,100169.41,0.1624,100170.82,3.5781
1717213980,100096.33,0.3067,100094.49,1.6993,100093.29,1.2931,100091.98,0.3989,100087.45,3.9338,100084.89,2.4599,100083.73,3.3507,100073.4,1.2728,100063.54,3.6238,100054.32,3.7778,100110.03,1.8841,100111.84,1.6835,100115.18,0.1767,100120.31,2.0111,100126.04,0.345,100130.59,1.1093,100133.48,2.0268,100136.38,2.9898,100147.85,0.0229,100152.69,1.4092
1717214040,100102.48,1.1541,100100.55,0.2767,100099.24,1.4726,100097.31,2.3687,100090.03,3.0692,100082.72,0.8779,100078.16,0.3343,100069.2,0.9945,100057.73,2.5728,100044.11,0.7724,100114.44,0.3088,100115.55,1.4265,100117.17,0.3238,100119.75,0.9116,100121.97,3.5354,100124.39,1.1868,100132.01,1.0655,100138.4,2.319,100143.76,2.5709,100151.06,2.5278
1717214100,100070.51,0.8021,100068.43,0.4608,100064.98,0.7265,100059.92,3.1871,100057.57,2.8016,100052.54,3.3211,100044.0,0.3721,100034.49,1.0403,100027.64,0.1355,100025.03,2.6367,100115.55,0.3226,100117.72,0.776,100120.05,1.1974,100121.22,2.8081,100126.31,3.4786,100127.37,1.6914,100131.55,2.595,100133.65,3.6535,100138.48,1.8727,100142.09,0.0968
1717214160,100095.81,0.8982,100094.01,1.6765,100092.13,0.7778,100089.44,2.7174,100086.49,3.8834,100078.47,3.0551,100068.91,2.0328,100063.28,3.0985,100050.35,1.609,100048.95,2.0537,100106.57,1.7789,100109.5,1.8886,100111.2,1.9462,100115.95,0.5283,100119.12,3.8401,100127.88,1.244,100136.16,3.2079,100142.2,0.6697,100143.21,0.5985,100156.58,1.2121
1717214220,100105.94,0.2258,100104.45,1.3852,100100.49,0.7798,100097.1,1.3854,100093.04,2.7503,100086.45,3.6522,100079.1,3.3271,100070.33,3.0546,100068.14,0.5227,100056.45,0.5428,100112.98,1.8011,100115.62,1.4742,100118.11,0.818,100119.46,1.9584,100125.28,2.3499,100128.05,2.438,100136.34,1.4828,100141.08,3.2947,100149.72,3.0092,100163.52,2.5859
1717214280,100045.08,0.899,100043.4,1.3254,100040.91,0.6057,100037.98,3.2869,100036.75,3.8345,100032.38,0.6625,100024.89,3.3386,100018.78,0.3397,100009.2,0.4146,99996.13,3.2162,100052.2,0.6721,100054.35,0.7988,100056.94,0.998,100062.74,1.6128,100068.75,1.2188,100071.82,2.5401,100078.56,3.2116,100084.51,1.4976,100091.43,1.3469,100099.92,1.4658
1717214340,100054.13,0.7978,100051.78,0.3433,100049.6,1.8716,100045.65,0.7985,100039.37,2.9132,100034.73,0.2037,100031.05,0.495,100024.66,1.4747,100012.55,2.7487,100008.02,1.3565,100064.45,1.6474,100066.54,0.3985,100068.78,0.0842,100071.41,2.5476,100076.28,1.4354,100077.57,2.9573,100080.94,0.3453,100082.98,2.9099,100091.89,1.7301,100096.73,3.8877
1717214400,100060.52,1.6781,100058.05,1.0709,100055.45,0.1992,100052.59,0.5955,100045.24,2.5549,100037.18,1.5338,100026.87,0.3243,100015.67,2.9996,100009.38,0.0993,99995.08,1.0349,100073.78,1.7717,100076.45,0.8952,100077.86,0.4237,100080.17,1.2198,100084.51,3.4184,100087.46,3.1978,100092.01,1.8969,100101.38,1.7534,100111.72,3.1155,100116.59,2.689
1717214460,100058.72,0.5817,100056.91,0.0865,100054.46,0.303,100052.12,2.4003,100044.78,1.2795,100042.01,0.0821,100037.92,0.2643,100033.76,2.851,100022.42,2.3558,100012.53,1.3217,100070.5,1.8633,100071.53,0.7142,100073.74,0.9165,100077.05,2.9729,100079.42,2.7939,100085.8,1.0302,100087.11,3.4106,100098.75,2.5292,100106.77,1.3877,100110.67,3.9396
1717214520,100055.9,1.3653,100054.84,1.2685,100053.26,0.7357,100050.1,3.9833,100048.95,3.8937,100043.5,1.9681,100040.27,3.6855,100037.82,2.4324,100026.2,0.3969,100022.14,3.9686,100064.06,0.3983,100065.38,1.5662,100068.95,0.8322,100071.99,3.0076,100075.71,2.401,100079.26,1.4591,100081.27,3.5402,100092.83,3.0494,100097.8,2.1472,100104.29,3.4376
1717214580,100049.82,0.9264,100046.97,0.3964,100044.96,1.0887,100042.29,1.8614,100040.17,3.6301,100036.11,2.6159,100025.85,1.6471,100017.85,2.4793,100015.12,2.4835,100000.13,2.4023,100063.08,1.8937,100064.73,0.5374,100067.72,0.9702,100069.18,1.4875,100075.01,3.5352,100081.24,2.2127,100090.44,3.4027,100093.22,1.4826,100105.15,0.7091,100119.27,3.6863
1717214640,100056.49,0.4537,100054.57,0.5278,100051.46,1.9799,100046.47,3.8915,100042.22,0.4535,100036.39,1.3317,100026.65,0.6455,100020.56,3.8503,100019.48,0.139,100009.0,3.4696,100070.43,1.7312,100071.57,0.8633,100073.48,1.4462,100075.09,3.1086,100080.29,2.1413,100081.48,1.9284,100089.38,1.1789,100094.76,3.291,100105.37,1.4599,100116.4,2.0511
1717214700,100061.53,0.3347,100060.01,1.6592,100056.37,0.268,100054.52,1.6574,100051.31,3.6528,100043.95,0.8482,100042.03,2.5717,100040.21,3.5978,100033.07,0.9865,100028.43,1.1882,100067.77,1.5854,100070.17,1.1581,100073.25,1.5346,100074.99,1.1608,100077.43,1.4897,100081.33,1.172,100091.3,0.6416,100099.28,1.9064,100105.77,1.1866,100117.19,2.7834
1717214760,100064.67,1.2917,100063.61,0.4627,100061.55,1.1893,100059.26,2.8873,100053.41,3.9845,100049.16,2.4777,100046.55,1.3834,100043.83,3.4119,100038.9,1.5037,100025.79,1.9461,100073.51,1.0742,100074.86,1.7994,100075.91,1.8965,100078.62,1.2441,100081.08,1.1205,100088.3,3.1592,100095.48,1.4324,100101.53,3.6517,100113.86,3.3615,100126.7,3.1345
1717214820,100073.17,1.3453,100071.37,0.2427,100069.22,0.181,100065.45,2.1437,100059.64,3.4917,100050.87,0.2333,100044.49,0.9994,100040.67,2.9603,100031.05,2.6067,100026.62,2.7617,100080.19,0.1285,100082.41,1.1264,100083.73,0.4205,100088.88,0.264,100095.75,2.095,100097.24,0.9181,100103.8,2.3293,100109.91,2.1524,100120.68,1.2822,100130.55,0.7937
1717214880,100080.93,1.1076,100079.5,1.0001,100076.51,1.1843,100071.2,0.455,100064.44,3.1118,100061.88,3.225,100055.04,1.8305,100054.04,3.0207,100045.52,1.9755,100042.05,2.0341,100087.91,1.9053,100089.51,1.7412,100091.38,0.5868,100095.19,1.2421,100099.05,3.9091,100107.61,1.9554,100111.65,3.8977,100117.82,0.6609,100119.64,1.7337,100124.91,3.7019
1717214940,100063.56,0.4062,100061.0,1.5376,100059.26,1.0285,100056.66,2.1263,100054.99,1.2072,100049.11,2.2883,100046.64,0.634,100037.21,3.1454,100025.56,2.4444,100022.36,3.8273,100073.94,1.3243,100076.52,1.5705,100078.46,1.869,100081.82,3.4264,100084.79,0.5885,100088.46,1.4222,100096.54,1.8043,100102.22,1.5802,100108.44,3.0513,100115.09,3.875
1717215000,100057.87,1.5457,100056.83,1.4235,100055.1,1.4475,100052.63,1.5002,100049.53,3.1658,100045.93,2.2443,100043.03,0.8678,100036.5,3.427,100034.17,0.9801,100028.61,1.9239,100072.61,0.9662,100075.55,0.1397,100078.86,1.3912,100084.4,1.9533,100087.23,2.4308,100091.23,0.4147,100098.3,1.1114,100103.37,3.6952,100105.75,0.5458,100117.25,1.3049
1717215060,100069.27,0.3433,100067.67,0.44,100066.36,0.5282,100062.5,3.0535,100059.81,2.1288,100056.47,0.0972,100048.14,0.2813,100038.49,2.8485,100033.57,3.4152,100019.9,1.7889,100075.79,0.4091,100077.73,0.9486,100079.89,1.3715,100084.41,1.0289,100090.27,0.1023,100092.23,1.649,100096.99,1.9506,100098.52,2.1183,100110.93,2.0539,100112.16,1.7545
1717215120,100068.32,1.5908,100066.34,1.1709,100063.12,1.4821,100059.29,3.8972,100053.22,2.1317,100045.83,3.3867,100043.99,3.6908,100036.28,3.9719,100025.88,3.0708,100018.85,1.1147,100081.3,1.7671,100083.78,1.3184,100085.03,1.3133,100087.73,2.1156,100093.23,3.2826,100097.69,0.0957,100104.15,0.0354,100114.26,0.0853,100118.08,1.7143,100122.7,0.8993
1717215180,100070.42,1.3475,100067.88,1.1702,100065.64,1.7666,100060.3,0.6189,100054.28,0.8325,100051.83,0.1146,100045.11,3.3803,100035.53,2.1649,100022.6,1.3166,100017.19,0.9281,100080.0,0.6407,100081.85,0.5786,100086.13,0.4736,100088.9,0.5579,100095.75,1.7642,100103.42,1.5067,100108.64,2.9783,100117.77,1.5279,100124.36,1.6027,100128.24,1.5282
1717215240,100063.89,1.8309,100061.44,0.2873,100057.79,0.2847,100054.35,2.4233,100048.47,1.2743,100045.95,3.9408,100037.35,1.4458,100033.54,0.4568,100026.83,0.0389,100014.58,1.6072,100070.65,0.7416,100073.54,1.6812,100076.06,1.7032,100078.56,3.9988,100080.11,2.5779,100084.23,1.8907,100094.27,1.1061,100102.39,1.2999,100105.15,1.0035,100114.05,0.5205
1717215300,100081.45,0.1693,100078.85,1.7394,100075.53,0.7748,100072.46,0.6384,100070.34,3.7458,100061.61,2.9704,100052.92,0.7346,100042.25,0.4465,100039.22,1.9952,100033.93,2.505,100094.07,0.5671,100095.71,1.5774,100097.87,1.7832,100099.04,3.4894,100105.98,0.1955,100110.0,2.398,100115.99,0.6411,100117.15,3.5898,100119.3,3.9529,100121.88,1.908
1717215360,100048.97,0.3121,100046.76,1.2919,100044.67,0.9655,100039.16,0.5215,100033.89,1.4687,100027.98,2.8681,100022.44,2.9974,100012.07,0.7932,100008.33,0.5279,99994.14,0.91,100059.33,0.2348,100061.14,1.7795,100062.51,0.4911,100064.43,2.6409,100067.57,3.8961,100073.91,2.0845,100080.4,3.5355,100089.75,0.5355,100096.03,2.6482,100105.14,3.7392
1717215420,100041.16,0.1436,100039.76,0.4052,100038.26,0.1165,100033.29,0.6559,100030.19,2.2926,100025.32,1.3822,100018.35,3.2698,100011.0,1.8139,100007.32,2.489,99998.67,0.4801,100050.02,1.5486,100052.87,0.7076,100056.99,0.5478,100062.03,1.9545,100066.59,2.6564,100072.94,1.3761,100078.87,0.2618,100083.89,2.5727,100096.95,0.5137,100101.13,1.8352
1717215480,100043.78,1.7529,100042.17,0.9005,100037.72,0.2118,100032.39,2.0238,100028.8,3.7656,100019.81,0.7876,100010.83,0.8952,100009.65,2.9363,100004.23,2.4077,100001.1,3.4411,100051.74,1.6105,100053.47,0.4993,100057.78,1.0852,100060.65,0.4096,100062.73,2.5409,100068.67,3.3745,100076.81,0.6167,100088.17,2.4426,100099.9,1.1209,100114.33,3.7961
1717215540,100028.91,1.7928,100026.97,0.3154,100022.69,0.0507,100020.43,2.2275,100017.41,3.693,100011.5,3.8375,100009.94,1.6474,100007.36,3.2915,99996.8,3.2299,99982.49,0.9774,100043.63,1.3099,100045.41,0.4271,100049.33,0.1875,100055.15,1.1121,100061.95,0.5027,100068.87,3.7779,100071.31,1.7791,100079.71,3.0447,100080.84,0.478,100086.2,0.4194
1717215600,100030.91,0.6327,100029.66,1.4987,100027.07,0.1873,100021.18,3.6429,100017.96,1.0957,100009.05,1.5322,99999.59,0.4602,99993.46,2.3441,99981.5,2.7688,99969.38,3.0363,100042.51,0.2509,100045.51,1.2265,100048.6,0.757,100053.95,2.663,100060.39,3.8533,100064.76,2.5559,100073.98,1.128,100082.94,1.1107,100087.09,2.0362,100093.97,3.3468
1717215660,100035.17,1.6217,100033.68,1.0152,100030.62,1.348,100029.1,3.1259,100023.49,2.2471,100015.79,1.5095,100009.86,3.7017,100004.65,2.4106,99996.27,3.1765,99981.92,2.3067,100041.19,1.5399,100042.91,1.3616,100047.07,0.8726,100050.04,2.9798,100053.3,3.1547,100061.12,2.2976,100067.09,3.7614,100077.03,2.5162,100087.75,2.6796,100089.11,2.2721
1717215720,100030.12,1.8453,100027.52,1.4717,100023.54,0.5444,100018.45,1.3828,100011.12,1.0023,100006.56,0.2007,100001.2,3.964,99997.31,3.1766,99993.69,3.0855,99985.03,1.2943,100036.1,0.7297,100038.73,1.6972,100042.73,0.7008,100046.81,2.962,100053.25,0.918,100060.88,0.4142,100068.73,2.5614,100073.18,1.9938,100076.5,1.537,100081.21,2.8325
1717215780,100017.05,1.5218,100014.13,0.6794,100012.74,1.1846,100007.2,2.8039,100002.55,3.0295,99997.25,1.5979,99989.64,0.8025,99987.64,2.3959,99975.68,1.6245,99970.99,2.8664,100031.01,0.8237,100033.85,0.2521,100038.2,1.6384,100043.64,1.1827,100048.34,0.338,100057.34,1.7757,100058.72,2.1965,100067.07,1.1024,100074.25,3.3347,100089.01,0.989
1717215840,100020.92,0.0742,100019.43,0.0905,100016.29,1.684,100013.22,2.2094,100008.52,1.6552,100000.74,2.3278,99993.78,3.5555,99982.01,2.9897,99972.18,3.9278,99959.93,1.0616,100028.08,1.8051,100030.95,0.6743,100033.2,1.9183,100034.88,3.4412,100042.29,0.9951,100047.59,0.5238,100057.91,3.139,100064.49,1.9082,100069.41,3.2309,100078.87,2.8832
1717215900,100014.36,1.9709,100012.43,1.1698,100011.24,1.2567,100007.76,1.7504,100000.56,0.6937,99995.08,2.2404,99993.54,1.3969,99982.99,0.6,99973.47,0.271,99962.4,2.2833,100024.9,1.4691,100027.33,1.0071,100030.79,1.8884,100036.72,0.8687,100040.66,2.1582,100047.06,1.3288,100053.47,3.5051,100064.88,0.5855,100072.63,2.7285,100078.03,0.037
1717215960,100026.43,0.2834,100023.48,1.247,100020.62,1.4742,100015.96,1.0027,100011.05,3.0377,100008.61,0.7331,100001.44,1.985,99999.13,0.3655,99986.3,2.3003,99972.02,1.5559,100035.01,1.408,100036.29,0.7194,100037.62,0.7426,100042.16,3.5175,100046.41,0.7464,100050.62,0.9143,100060.98,2.5357,100065.72,3.0097,100073.27,0.0914,100082.75,3.9282
